image_index,label_index,label_name
41594,6,normal colon mucosa
41595,3,lymphocytes
41596,1,background
41597,7,cancer-associated stroma
41598,3,lymphocytes
41599,8,colorectal adenocarcinoma epithelium
41600,6,normal colon mucosa
41601,6,normal colon mucosa
41602,5,smooth muscle
41603,4,mucus
41604,5,smooth muscle
41605,8,colorectal adenocarcinoma epithelium
41606,2,debris
41607,6,normal colon mucosa
41608,8,colorectal adenocarcinoma epithelium
41609,3,lymphocytes
41610,7,cancer-associated stroma
41611,2,debris
41612,4,mucus
41613,2,debris
41614,5,smooth muscle
41615,6,normal colon mucosa
41616,5,smooth muscle
41617,5,smooth muscle
41618,2,debris
41619,1,background
41620,8,colorectal adenocarcinoma epithelium
41621,4,mucus
41622,8,colorectal adenocarcinoma epithelium
41623,0,adipose
41624,0,adipose
41625,6,normal colon mucosa
41626,3,lymphocytes
41627,0,adipose
41628,0,adipose
41629,8,colorectal adenocarcinoma epithelium
41630,0,adipose
41631,8,colorectal adenocarcinoma epithelium
41632,3,lymphocytes
41633,4,mucus
41634,3,lymphocytes
41635,1,background
41636,7,cancer-associated stroma
41637,1,background
41638,7,cancer-associated stroma
41639,6,normal colon mucosa
41640,0,adipose
41641,4,mucus
41642,6,normal colon mucosa
41643,1,background
41644,5,smooth muscle
41645,0,adipose
41646,5,smooth muscle
41647,1,background
41648,5,smooth muscle
41649,5,smooth muscle
41650,0,adipose
41651,7,cancer-associated stroma
41652,2,debris
41653,4,mucus
41654,5,smooth muscle
41655,1,background
41656,5,smooth muscle
41657,5,smooth muscle
41658,0,adipose
41659,7,cancer-associated stroma
41660,5,smooth muscle
41661,7,cancer-associated stroma
41662,3,lymphocytes
41663,6,normal colon mucosa
41664,4,mucus
41665,6,normal colon mucosa
41666,2,debris
41667,2,debris
41668,5,smooth muscle
41669,5,smooth muscle
41670,4,mucus
41671,8,colorectal adenocarcinoma epithelium
41672,4,mucus
41673,1,background
41674,5,smooth muscle
41675,6,normal colon mucosa
41676,5,smooth muscle
41677,2,debris
41678,1,background
41679,0,adipose
41680,8,colorectal adenocarcinoma epithelium
41681,8,colorectal adenocarcinoma epithelium
41682,1,background
41683,0,adipose
41684,0,adipose
41685,2,debris
41686,1,background
41687,6,normal colon mucosa
41688,2,debris
41689,4,mucus
41690,8,colorectal adenocarcinoma epithelium
41691,3,lymphocytes
41692,5,smooth muscle
41693,4,mucus
41694,8,colorectal adenocarcinoma epithelium
41695,1,background
41696,0,adipose
41697,7,cancer-associated stroma
41698,0,adipose
41699,6,normal colon mucosa
41700,2,debris
41701,0,adipose
41702,2,debris
41703,7,cancer-associated stroma
41704,2,debris
41705,3,lymphocytes
41706,3,lymphocytes
41707,2,debris
41708,2,debris
41709,2,debris
41710,8,colorectal adenocarcinoma epithelium
41711,6,normal colon mucosa
41712,5,smooth muscle
41713,8,colorectal adenocarcinoma epithelium
41714,8,colorectal adenocarcinoma epithelium
41715,8,colorectal adenocarcinoma epithelium
41716,7,cancer-associated stroma
41717,1,background
41718,4,mucus
41719,5,smooth muscle
41720,3,lymphocytes
41721,4,mucus
41722,0,adipose
41723,8,colorectal adenocarcinoma epithelium
41724,4,mucus
41725,6,normal colon mucosa
41726,0,adipose
41727,7,cancer-associated stroma
41728,1,background
41729,8,colorectal adenocarcinoma epithelium
41730,5,smooth muscle
41731,1,background
41732,3,lymphocytes
41733,8,colorectal adenocarcinoma epithelium
41734,2,debris
41735,6,normal colon mucosa
41736,1,background
41737,1,background
41738,1,background
41739,3,lymphocytes
41740,8,colorectal adenocarcinoma epithelium
41741,1,background
41742,7,cancer-associated stroma
41743,4,mucus
41744,5,smooth muscle
41745,3,lymphocytes
41746,0,adipose
41747,6,normal colon mucosa
41748,1,background
41749,3,lymphocytes
41750,1,background
41751,4,mucus
41752,0,adipose
41753,8,colorectal adenocarcinoma epithelium
41754,2,debris
41755,3,lymphocytes
41756,5,smooth muscle
41757,8,colorectal adenocarcinoma epithelium
41758,6,normal colon mucosa
41759,5,smooth muscle
41760,5,smooth muscle
41761,7,cancer-associated stroma
41762,3,lymphocytes
41763,7,cancer-associated stroma
41764,4,mucus
41765,5,smooth muscle
41766,0,adipose
41767,4,mucus
41768,7,cancer-associated stroma
41769,1,background
41770,8,colorectal adenocarcinoma epithelium
41771,1,background
41772,6,normal colon mucosa
41773,1,background
41774,8,colorectal adenocarcinoma epithelium
41775,5,smooth muscle
41776,6,normal colon mucosa
41777,2,debris
41778,7,cancer-associated stroma
41779,0,adipose
41780,8,colorectal adenocarcinoma epithelium
41781,7,cancer-associated stroma
41782,0,adipose
41783,0,adipose
41784,7,cancer-associated stroma
41785,2,debris
41786,5,smooth muscle
41787,1,background
41788,1,background
41789,5,smooth muscle
41790,4,mucus
41791,1,background
41792,3,lymphocytes
41793,1,background
41794,1,background
41795,5,smooth muscle
41796,2,debris
41797,5,smooth muscle
41798,2,debris
41799,3,lymphocytes
41800,5,smooth muscle
41801,8,colorectal adenocarcinoma epithelium
41802,6,normal colon mucosa
41803,1,background
41804,4,mucus
41805,4,mucus
41806,2,debris
41807,1,background
41808,3,lymphocytes
41809,8,colorectal adenocarcinoma epithelium
41810,5,smooth muscle
41811,2,debris
41812,2,debris
41813,5,smooth muscle
41814,1,background
41815,3,lymphocytes
41816,8,colorectal adenocarcinoma epithelium
41817,7,cancer-associated stroma
41818,8,colorectal adenocarcinoma epithelium
41819,4,mucus
41820,3,lymphocytes
41821,6,normal colon mucosa
41822,8,colorectal adenocarcinoma epithelium
41823,1,background
41824,4,mucus
41825,4,mucus
41826,0,adipose
41827,6,normal colon mucosa
41828,7,cancer-associated stroma
41829,0,adipose
41830,3,lymphocytes
41831,5,smooth muscle
41832,0,adipose
41833,3,lymphocytes
41834,8,colorectal adenocarcinoma epithelium
41835,1,background
41836,7,cancer-associated stroma
41837,6,normal colon mucosa
41838,1,background
41839,4,mucus
41840,3,lymphocytes
41841,8,colorectal adenocarcinoma epithelium
41842,7,cancer-associated stroma
41843,5,smooth muscle
41844,5,smooth muscle
41845,3,lymphocytes
41846,8,colorectal adenocarcinoma epithelium
41847,1,background
41848,1,background
41849,5,smooth muscle
41850,7,cancer-associated stroma
41851,5,smooth muscle
41852,5,smooth muscle
41853,1,background
41854,0,adipose
41855,8,colorectal adenocarcinoma epithelium
41856,0,adipose
41857,5,smooth muscle
41858,2,debris
41859,8,colorectal adenocarcinoma epithelium
41860,2,debris
41861,1,background
41862,4,mucus
41863,5,smooth muscle
41864,3,lymphocytes
41865,4,mucus
41866,3,lymphocytes
41867,7,cancer-associated stroma
41868,2,debris
41869,3,lymphocytes
41870,5,smooth muscle
41871,8,colorectal adenocarcinoma epithelium
41872,1,background
41873,2,debris
41874,7,cancer-associated stroma
41875,5,smooth muscle
41876,4,mucus
41877,6,normal colon mucosa
41878,0,adipose
41879,1,background
41880,5,smooth muscle
41881,8,colorectal adenocarcinoma epithelium
41882,2,debris
41883,2,debris
41884,6,normal colon mucosa
41885,3,lymphocytes
41886,2,debris
41887,6,normal colon mucosa
41888,7,cancer-associated stroma
41889,8,colorectal adenocarcinoma epithelium
41890,1,background
41891,8,colorectal adenocarcinoma epithelium
41892,6,normal colon mucosa
41893,6,normal colon mucosa
41894,4,mucus
41895,0,adipose
41896,5,smooth muscle
41897,5,smooth muscle
41898,5,smooth muscle
41899,4,mucus
41900,4,mucus
41901,2,debris
41902,2,debris
41903,0,adipose
41904,6,normal colon mucosa
41905,2,debris
41906,3,lymphocytes
41907,0,adipose
41908,6,normal colon mucosa
41909,3,lymphocytes
41910,2,debris
41911,5,smooth muscle
41912,7,cancer-associated stroma
41913,3,lymphocytes
41914,6,normal colon mucosa
41915,4,mucus
41916,0,adipose
41917,4,mucus
41918,5,smooth muscle
41919,2,debris
41920,1,background
41921,2,debris
41922,5,smooth muscle
41923,8,colorectal adenocarcinoma epithelium
41924,2,debris
41925,8,colorectal adenocarcinoma epithelium
41926,3,lymphocytes
41927,1,background
41928,8,colorectal adenocarcinoma epithelium
41929,0,adipose
41930,0,adipose
41931,1,background
41932,2,debris
41933,6,normal colon mucosa
41934,5,smooth muscle
41935,1,background
41936,6,normal colon mucosa
41937,6,normal colon mucosa
41938,5,smooth muscle
41939,7,cancer-associated stroma
41940,6,normal colon mucosa
41941,3,lymphocytes
41942,4,mucus
41943,1,background
41944,1,background
41945,0,adipose
41946,5,smooth muscle
41947,5,smooth muscle
41948,5,smooth muscle
41949,6,normal colon mucosa
41950,8,colorectal adenocarcinoma epithelium
41951,4,mucus
41952,5,smooth muscle
41953,4,mucus
41954,4,mucus
41955,8,colorectal adenocarcinoma epithelium
41956,0,adipose
41957,3,lymphocytes
41958,7,cancer-associated stroma
41959,7,cancer-associated stroma
41960,2,debris
41961,2,debris
41962,8,colorectal adenocarcinoma epithelium
41963,8,colorectal adenocarcinoma epithelium
41964,0,adipose
41965,4,mucus
41966,0,adipose
41967,7,cancer-associated stroma
41968,7,cancer-associated stroma
41969,8,colorectal adenocarcinoma epithelium
41970,5,smooth muscle
41971,3,lymphocytes
41972,5,smooth muscle
41973,0,adipose
41974,0,adipose
41975,3,lymphocytes
41976,4,mucus
41977,5,smooth muscle
41978,0,adipose
41979,5,smooth muscle
41980,1,background
41981,0,adipose
41982,1,background
41983,0,adipose
41984,2,debris
41985,7,cancer-associated stroma
41986,5,smooth muscle
41987,8,colorectal adenocarcinoma epithelium
41988,8,colorectal adenocarcinoma epithelium
41989,2,debris
41990,8,colorectal adenocarcinoma epithelium
41991,5,smooth muscle
41992,8,colorectal adenocarcinoma epithelium
41993,5,smooth muscle
41994,7,cancer-associated stroma
41995,1,background
41996,1,background
41997,3,lymphocytes
41998,2,debris
41999,5,smooth muscle
42000,1,background
42001,0,adipose
42002,3,lymphocytes
42003,5,smooth muscle
42004,1,background
42005,8,colorectal adenocarcinoma epithelium
42006,1,background
42007,5,smooth muscle
42008,7,cancer-associated stroma
42009,8,colorectal adenocarcinoma epithelium
42010,8,colorectal adenocarcinoma epithelium
42011,3,lymphocytes
42012,5,smooth muscle
42013,7,cancer-associated stroma
42014,5,smooth muscle
42015,2,debris
42016,7,cancer-associated stroma
42017,2,debris
42018,1,background
42019,0,adipose
42020,4,mucus
42021,1,background
42022,4,mucus
42023,1,background
42024,1,background
42025,6,normal colon mucosa
42026,2,debris
42027,2,debris
42028,3,lymphocytes
42029,3,lymphocytes
42030,4,mucus
42031,0,adipose
42032,7,cancer-associated stroma
42033,1,background
42034,4,mucus
42035,0,adipose
42036,0,adipose
42037,7,cancer-associated stroma
42038,5,smooth muscle
42039,4,mucus
42040,7,cancer-associated stroma
42041,0,adipose
42042,4,mucus
42043,0,adipose
42044,7,cancer-associated stroma
42045,1,background
42046,7,cancer-associated stroma
42047,5,smooth muscle
42048,7,cancer-associated stroma
42049,5,smooth muscle
42050,2,debris
42051,0,adipose
42052,8,colorectal adenocarcinoma epithelium
42053,5,smooth muscle
42054,4,mucus
42055,3,lymphocytes
42056,1,background
42057,8,colorectal adenocarcinoma epithelium
42058,6,normal colon mucosa
42059,4,mucus
42060,0,adipose
42061,2,debris
42062,2,debris
42063,6,normal colon mucosa
42064,1,background
42065,8,colorectal adenocarcinoma epithelium
42066,7,cancer-associated stroma
42067,7,cancer-associated stroma
42068,1,background
42069,2,debris
42070,7,cancer-associated stroma
42071,4,mucus
42072,8,colorectal adenocarcinoma epithelium
42073,4,mucus
42074,5,smooth muscle
42075,7,cancer-associated stroma
42076,0,adipose
42077,1,background
42078,7,cancer-associated stroma
42079,4,mucus
42080,0,adipose
42081,3,lymphocytes
42082,7,cancer-associated stroma
42083,0,adipose
42084,3,lymphocytes
42085,2,debris
42086,0,adipose
42087,5,smooth muscle
42088,0,adipose
42089,6,normal colon mucosa
42090,7,cancer-associated stroma
42091,4,mucus
42092,3,lymphocytes
42093,7,cancer-associated stroma
42094,3,lymphocytes
42095,2,debris
42096,3,lymphocytes
42097,0,adipose
42098,2,debris
42099,3,lymphocytes
42100,5,smooth muscle
42101,4,mucus
42102,3,lymphocytes
42103,6,normal colon mucosa
42104,5,smooth muscle
42105,3,lymphocytes
42106,3,lymphocytes
42107,7,cancer-associated stroma
42108,5,smooth muscle
42109,7,cancer-associated stroma
42110,2,debris
42111,8,colorectal adenocarcinoma epithelium
42112,4,mucus
42113,4,mucus
42114,4,mucus
42115,3,lymphocytes
42116,8,colorectal adenocarcinoma epithelium
42117,3,lymphocytes
42118,1,background
42119,7,cancer-associated stroma
42120,3,lymphocytes
42121,6,normal colon mucosa
42122,5,smooth muscle
42123,2,debris
42124,2,debris
42125,8,colorectal adenocarcinoma epithelium
42126,1,background
42127,1,background
42128,6,normal colon mucosa
42129,0,adipose
42130,5,smooth muscle
42131,8,colorectal adenocarcinoma epithelium
42132,5,smooth muscle
42133,1,background
42134,1,background
42135,6,normal colon mucosa
42136,8,colorectal adenocarcinoma epithelium
42137,0,adipose
42138,1,background
42139,5,smooth muscle
42140,4,mucus
42141,2,debris
42142,4,mucus
42143,6,normal colon mucosa
42144,3,lymphocytes
42145,8,colorectal adenocarcinoma epithelium
42146,3,lymphocytes
42147,0,adipose
42148,6,normal colon mucosa
42149,5,smooth muscle
42150,2,debris
42151,3,lymphocytes
42152,3,lymphocytes
42153,1,background
42154,5,smooth muscle
42155,1,background
42156,7,cancer-associated stroma
42157,6,normal colon mucosa
42158,6,normal colon mucosa
42159,0,adipose
42160,0,adipose
42161,4,mucus
42162,3,lymphocytes
42163,2,debris
42164,5,smooth muscle
42165,4,mucus
42166,7,cancer-associated stroma
42167,5,smooth muscle
42168,4,mucus
42169,8,colorectal adenocarcinoma epithelium
42170,1,background
42171,1,background
42172,5,smooth muscle
42173,1,background
42174,8,colorectal adenocarcinoma epithelium
42175,8,colorectal adenocarcinoma epithelium
42176,3,lymphocytes
42177,4,mucus
42178,2,debris
42179,2,debris
42180,6,normal colon mucosa
42181,7,cancer-associated stroma
42182,4,mucus
42183,5,smooth muscle
42184,8,colorectal adenocarcinoma epithelium
42185,7,cancer-associated stroma
42186,8,colorectal adenocarcinoma epithelium
42187,7,cancer-associated stroma
42188,3,lymphocytes
42189,7,cancer-associated stroma
42190,8,colorectal adenocarcinoma epithelium
42191,1,background
42192,0,adipose
42193,3,lymphocytes
42194,8,colorectal adenocarcinoma epithelium
42195,6,normal colon mucosa
42196,5,smooth muscle
42197,2,debris
42198,3,lymphocytes
42199,8,colorectal adenocarcinoma epithelium
42200,5,smooth muscle
42201,3,lymphocytes
42202,3,lymphocytes
42203,4,mucus
42204,5,smooth muscle
42205,5,smooth muscle
42206,2,debris
42207,1,background
42208,2,debris
42209,6,normal colon mucosa
42210,4,mucus
42211,8,colorectal adenocarcinoma epithelium
42212,6,normal colon mucosa
42213,8,colorectal adenocarcinoma epithelium
42214,6,normal colon mucosa
42215,3,lymphocytes
42216,7,cancer-associated stroma
42217,8,colorectal adenocarcinoma epithelium
42218,2,debris
42219,0,adipose
42220,3,lymphocytes
42221,4,mucus
42222,1,background
42223,5,smooth muscle
42224,3,lymphocytes
42225,4,mucus
42226,1,background
42227,0,adipose
42228,0,adipose
42229,6,normal colon mucosa
42230,3,lymphocytes
42231,8,colorectal adenocarcinoma epithelium
42232,0,adipose
42233,0,adipose
42234,5,smooth muscle
42235,8,colorectal adenocarcinoma epithelium
42236,4,mucus
42237,5,smooth muscle
42238,1,background
42239,2,debris
42240,3,lymphocytes
42241,5,smooth muscle
42242,2,debris
42243,2,debris
42244,4,mucus
42245,1,background
42246,3,lymphocytes
42247,7,cancer-associated stroma
42248,3,lymphocytes
42249,3,lymphocytes
42250,5,smooth muscle
42251,6,normal colon mucosa
42252,5,smooth muscle
42253,1,background
42254,6,normal colon mucosa
42255,4,mucus
42256,8,colorectal adenocarcinoma epithelium
42257,4,mucus
42258,8,colorectal adenocarcinoma epithelium
42259,6,normal colon mucosa
42260,4,mucus
42261,5,smooth muscle
42262,6,normal colon mucosa
42263,2,debris
42264,2,debris
42265,5,smooth muscle
42266,4,mucus
42267,8,colorectal adenocarcinoma epithelium
42268,6,normal colon mucosa
42269,7,cancer-associated stroma
42270,2,debris
42271,5,smooth muscle
42272,8,colorectal adenocarcinoma epithelium
42273,0,adipose
42274,8,colorectal adenocarcinoma epithelium
42275,1,background
42276,1,background
42277,0,adipose
42278,2,debris
42279,5,smooth muscle
42280,8,colorectal adenocarcinoma epithelium
42281,5,smooth muscle
42282,6,normal colon mucosa
42283,1,background
42284,2,debris
42285,1,background
42286,4,mucus
42287,0,adipose
42288,5,smooth muscle
42289,8,colorectal adenocarcinoma epithelium
42290,2,debris
42291,5,smooth muscle
42292,2,debris
42293,6,normal colon mucosa
42294,5,smooth muscle
42295,3,lymphocytes
42296,3,lymphocytes
42297,1,background
42298,3,lymphocytes
42299,1,background
42300,5,smooth muscle
42301,6,normal colon mucosa
42302,0,adipose
42303,2,debris
42304,1,background
42305,8,colorectal adenocarcinoma epithelium
42306,6,normal colon mucosa
42307,0,adipose
42308,1,background
42309,5,smooth muscle
42310,6,normal colon mucosa
42311,3,lymphocytes
42312,2,debris
42313,2,debris
42314,3,lymphocytes
42315,8,colorectal adenocarcinoma epithelium
42316,7,cancer-associated stroma
42317,5,smooth muscle
42318,2,debris
42319,8,colorectal adenocarcinoma epithelium
42320,7,cancer-associated stroma
42321,3,lymphocytes
42322,6,normal colon mucosa
42323,7,cancer-associated stroma
42324,5,smooth muscle
42325,6,normal colon mucosa
42326,5,smooth muscle
42327,5,smooth muscle
42328,8,colorectal adenocarcinoma epithelium
42329,0,adipose
42330,0,adipose
42331,3,lymphocytes
42332,6,normal colon mucosa
42333,3,lymphocytes
42334,7,cancer-associated stroma
42335,3,lymphocytes
42336,5,smooth muscle
42337,4,mucus
42338,5,smooth muscle
42339,1,background
42340,7,cancer-associated stroma
42341,7,cancer-associated stroma
42342,7,cancer-associated stroma
42343,3,lymphocytes
42344,7,cancer-associated stroma
42345,2,debris
42346,0,adipose
42347,0,adipose
42348,5,smooth muscle
42349,3,lymphocytes
42350,7,cancer-associated stroma
42351,0,adipose
42352,3,lymphocytes
42353,2,debris
42354,5,smooth muscle
42355,1,background
42356,3,lymphocytes
42357,1,background
42358,8,colorectal adenocarcinoma epithelium
42359,3,lymphocytes
42360,5,smooth muscle
42361,7,cancer-associated stroma
42362,0,adipose
42363,4,mucus
42364,6,normal colon mucosa
42365,0,adipose
42366,1,background
42367,7,cancer-associated stroma
42368,5,smooth muscle
42369,7,cancer-associated stroma
42370,3,lymphocytes
42371,3,lymphocytes
42372,0,adipose
42373,8,colorectal adenocarcinoma epithelium
42374,3,lymphocytes
42375,2,debris
42376,2,debris
42377,3,lymphocytes
42378,4,mucus
42379,5,smooth muscle
42380,0,adipose
42381,5,smooth muscle
42382,3,lymphocytes
42383,5,smooth muscle
42384,6,normal colon mucosa
42385,3,lymphocytes
42386,3,lymphocytes
42387,4,mucus
42388,6,normal colon mucosa
42389,3,lymphocytes
42390,3,lymphocytes
42391,5,smooth muscle
42392,1,background
42393,2,debris
42394,2,debris
42395,3,lymphocytes
42396,5,smooth muscle
42397,0,adipose
42398,1,background
42399,4,mucus
42400,2,debris
42401,6,normal colon mucosa
42402,7,cancer-associated stroma
42403,2,debris
42404,0,adipose
42405,8,colorectal adenocarcinoma epithelium
42406,0,adipose
42407,8,colorectal adenocarcinoma epithelium
42408,3,lymphocytes
42409,0,adipose
42410,1,background
42411,6,normal colon mucosa
42412,3,lymphocytes
42413,4,mucus
42414,5,smooth muscle
42415,8,colorectal adenocarcinoma epithelium
42416,5,smooth muscle
42417,4,mucus
42418,0,adipose
42419,7,cancer-associated stroma
42420,7,cancer-associated stroma
42421,3,lymphocytes
42422,4,mucus
42423,3,lymphocytes
42424,7,cancer-associated stroma
42425,3,lymphocytes
42426,4,mucus
42427,1,background
42428,0,adipose
42429,5,smooth muscle
42430,1,background
42431,0,adipose
42432,8,colorectal adenocarcinoma epithelium
42433,7,cancer-associated stroma
42434,1,background
42435,0,adipose
42436,7,cancer-associated stroma
42437,3,lymphocytes
42438,4,mucus
42439,5,smooth muscle
42440,0,adipose
42441,8,colorectal adenocarcinoma epithelium
42442,5,smooth muscle
42443,0,adipose
42444,0,adipose
42445,3,lymphocytes
42446,1,background
42447,7,cancer-associated stroma
42448,1,background
42449,3,lymphocytes
42450,2,debris
42451,7,cancer-associated stroma
42452,8,colorectal adenocarcinoma epithelium
42453,5,smooth muscle
42454,8,colorectal adenocarcinoma epithelium
42455,7,cancer-associated stroma
42456,3,lymphocytes
42457,4,mucus
42458,5,smooth muscle
42459,8,colorectal adenocarcinoma epithelium
42460,5,smooth muscle
42461,7,cancer-associated stroma
42462,3,lymphocytes
42463,8,colorectal adenocarcinoma epithelium
42464,6,normal colon mucosa
42465,8,colorectal adenocarcinoma epithelium
42466,8,colorectal adenocarcinoma epithelium
42467,2,debris
42468,8,colorectal adenocarcinoma epithelium
42469,3,lymphocytes
42470,1,background
42471,1,background
42472,5,smooth muscle
42473,1,background
42474,8,colorectal adenocarcinoma epithelium
42475,8,colorectal adenocarcinoma epithelium
42476,1,background
42477,1,background
42478,3,lymphocytes
42479,2,debris
42480,0,adipose
42481,1,background
42482,4,mucus
42483,1,background
42484,5,smooth muscle
42485,8,colorectal adenocarcinoma epithelium
42486,3,lymphocytes
42487,8,colorectal adenocarcinoma epithelium
42488,5,smooth muscle
42489,2,debris
42490,6,normal colon mucosa
42491,2,debris
42492,0,adipose
42493,4,mucus
42494,8,colorectal adenocarcinoma epithelium
42495,3,lymphocytes
42496,6,normal colon mucosa
42497,7,cancer-associated stroma
42498,5,smooth muscle
42499,0,adipose
42500,0,adipose
42501,0,adipose
42502,2,debris
42503,4,mucus
42504,3,lymphocytes
42505,6,normal colon mucosa
42506,6,normal colon mucosa
42507,1,background
42508,1,background
42509,8,colorectal adenocarcinoma epithelium
42510,2,debris
42511,7,cancer-associated stroma
42512,6,normal colon mucosa
42513,8,colorectal adenocarcinoma epithelium
42514,1,background
42515,7,cancer-associated stroma
42516,8,colorectal adenocarcinoma epithelium
42517,8,colorectal adenocarcinoma epithelium
42518,6,normal colon mucosa
42519,2,debris
42520,2,debris
42521,8,colorectal adenocarcinoma epithelium
42522,2,debris
42523,6,normal colon mucosa
42524,0,adipose
42525,2,debris
42526,2,debris
42527,8,colorectal adenocarcinoma epithelium
42528,1,background
42529,0,adipose
42530,6,normal colon mucosa
42531,5,smooth muscle
42532,5,smooth muscle
42533,5,smooth muscle
42534,0,adipose
42535,6,normal colon mucosa
42536,4,mucus
42537,3,lymphocytes
42538,6,normal colon mucosa
42539,7,cancer-associated stroma
42540,7,cancer-associated stroma
42541,6,normal colon mucosa
42542,4,mucus
42543,8,colorectal adenocarcinoma epithelium
42544,0,adipose
42545,2,debris
42546,3,lymphocytes
42547,1,background
42548,3,lymphocytes
42549,4,mucus
42550,8,colorectal adenocarcinoma epithelium
42551,8,colorectal adenocarcinoma epithelium
42552,3,lymphocytes
42553,0,adipose
42554,8,colorectal adenocarcinoma epithelium
42555,8,colorectal adenocarcinoma epithelium
42556,1,background
42557,1,background
42558,5,smooth muscle
42559,2,debris
42560,6,normal colon mucosa
42561,3,lymphocytes
42562,5,smooth muscle
42563,8,colorectal adenocarcinoma epithelium
42564,5,smooth muscle
42565,3,lymphocytes
42566,8,colorectal adenocarcinoma epithelium
42567,6,normal colon mucosa
42568,8,colorectal adenocarcinoma epithelium
42569,4,mucus
42570,2,debris
42571,2,debris
42572,8,colorectal adenocarcinoma epithelium
42573,3,lymphocytes
42574,8,colorectal adenocarcinoma epithelium
42575,6,normal colon mucosa
42576,0,adipose
42577,0,adipose
42578,3,lymphocytes
42579,6,normal colon mucosa
42580,2,debris
42581,8,colorectal adenocarcinoma epithelium
42582,8,colorectal adenocarcinoma epithelium
42583,5,smooth muscle
42584,3,lymphocytes
42585,6,normal colon mucosa
42586,8,colorectal adenocarcinoma epithelium
42587,3,lymphocytes
42588,8,colorectal adenocarcinoma epithelium
42589,3,lymphocytes
42590,0,adipose
42591,5,smooth muscle
42592,5,smooth muscle
42593,8,colorectal adenocarcinoma epithelium
42594,2,debris
42595,4,mucus
42596,2,debris
42597,3,lymphocytes
42598,1,background
42599,8,colorectal adenocarcinoma epithelium
42600,3,lymphocytes
42601,8,colorectal adenocarcinoma epithelium
42602,3,lymphocytes
42603,7,cancer-associated stroma
42604,4,mucus
42605,2,debris
42606,3,lymphocytes
42607,8,colorectal adenocarcinoma epithelium
42608,2,debris
42609,0,adipose
42610,1,background
42611,2,debris
42612,8,colorectal adenocarcinoma epithelium
42613,8,colorectal adenocarcinoma epithelium
42614,6,normal colon mucosa
42615,5,smooth muscle
42616,5,smooth muscle
42617,8,colorectal adenocarcinoma epithelium
42618,8,colorectal adenocarcinoma epithelium
42619,5,smooth muscle
42620,7,cancer-associated stroma
42621,2,debris
42622,4,mucus
42623,5,smooth muscle
42624,7,cancer-associated stroma
42625,2,debris
42626,4,mucus
42627,4,mucus
42628,2,debris
42629,1,background
42630,0,adipose
42631,0,adipose
42632,4,mucus
42633,2,debris
42634,0,adipose
42635,5,smooth muscle
42636,8,colorectal adenocarcinoma epithelium
42637,3,lymphocytes
42638,3,lymphocytes
42639,5,smooth muscle
42640,5,smooth muscle
42641,1,background
42642,5,smooth muscle
42643,4,mucus
42644,6,normal colon mucosa
42645,2,debris
42646,8,colorectal adenocarcinoma epithelium
42647,6,normal colon mucosa
42648,2,debris
42649,1,background
42650,4,mucus
42651,8,colorectal adenocarcinoma epithelium
42652,6,normal colon mucosa
42653,1,background
42654,0,adipose
42655,2,debris
42656,7,cancer-associated stroma
42657,0,adipose
42658,0,adipose
42659,6,normal colon mucosa
42660,5,smooth muscle
42661,3,lymphocytes
42662,1,background
42663,6,normal colon mucosa
42664,5,smooth muscle
42665,1,background
42666,2,debris
42667,6,normal colon mucosa
42668,8,colorectal adenocarcinoma epithelium
42669,2,debris
42670,8,colorectal adenocarcinoma epithelium
42671,8,colorectal adenocarcinoma epithelium
42672,7,cancer-associated stroma
42673,8,colorectal adenocarcinoma epithelium
42674,5,smooth muscle
42675,3,lymphocytes
42676,3,lymphocytes
42677,8,colorectal adenocarcinoma epithelium
42678,3,lymphocytes
42679,1,background
42680,3,lymphocytes
42681,0,adipose
42682,1,background
42683,2,debris
42684,7,cancer-associated stroma
42685,0,adipose
42686,7,cancer-associated stroma
42687,1,background
42688,4,mucus
42689,1,background
42690,7,cancer-associated stroma
42691,1,background
42692,1,background
42693,8,colorectal adenocarcinoma epithelium
42694,6,normal colon mucosa
42695,4,mucus
42696,3,lymphocytes
42697,1,background
42698,0,adipose
42699,1,background
42700,5,smooth muscle
42701,4,mucus
42702,6,normal colon mucosa
42703,8,colorectal adenocarcinoma epithelium
42704,0,adipose
42705,7,cancer-associated stroma
42706,2,debris
42707,7,cancer-associated stroma
42708,7,cancer-associated stroma
42709,7,cancer-associated stroma
42710,8,colorectal adenocarcinoma epithelium
42711,1,background
42712,3,lymphocytes
42713,1,background
42714,1,background
42715,2,debris
42716,0,adipose
42717,7,cancer-associated stroma
42718,7,cancer-associated stroma
42719,7,cancer-associated stroma
42720,3,lymphocytes
42721,4,mucus
42722,8,colorectal adenocarcinoma epithelium
42723,8,colorectal adenocarcinoma epithelium
42724,2,debris
42725,6,normal colon mucosa
42726,5,smooth muscle
42727,5,smooth muscle
42728,0,adipose
42729,2,debris
42730,5,smooth muscle
42731,7,cancer-associated stroma
42732,5,smooth muscle
42733,4,mucus
42734,8,colorectal adenocarcinoma epithelium
42735,8,colorectal adenocarcinoma epithelium
42736,2,debris
42737,7,cancer-associated stroma
42738,6,normal colon mucosa
42739,6,normal colon mucosa
42740,1,background
42741,1,background
42742,2,debris
42743,8,colorectal adenocarcinoma epithelium
42744,8,colorectal adenocarcinoma epithelium
