image_index,label_index,label_name
52072,3,normal
52073,0,choroidal neovascularization
52074,0,choroidal neovascularization
52075,3,normal
52076,0,choroidal neovascularization
52077,0,choroidal neovascularization
52078,3,normal
52079,3,normal
52080,2,drusen
52081,1,diabetic macular edema
52082,2,drusen
52083,0,choroidal neovascularization
52084,0,choroidal neovascularization
52085,3,normal
52086,3,normal
52087,1,diabetic macular edema
52088,0,choroidal neovascularization
52089,3,normal
52090,0,choroidal neovascularization
52091,3,normal
52092,0,choroidal neovascularization
52093,3,normal
52094,3,normal
52095,3,normal
52096,3,normal
52097,0,choroidal neovascularization
52098,0,choroidal neovascularization
52099,0,choroidal neovascularization
52100,3,normal
52101,3,normal
52102,1,diabetic macular edema
52103,1,diabetic macular edema
52104,3,normal
52105,1,diabetic macular edema
52106,0,choroidal neovascularization
52107,3,normal
52108,3,normal
52109,3,normal
52110,0,choroidal neovascularization
52111,1,diabetic macular edema
52112,2,drusen
52113,0,choroidal neovascularization
52114,1,diabetic macular edema
52115,0,choroidal neovascularization
52116,3,normal
52117,2,drusen
52118,3,normal
52119,1,diabetic macular edema
52120,3,normal
52121,0,choroidal neovascularization
52122,3,normal
52123,1,diabetic macular edema
52124,2,drusen
52125,0,choroidal neovascularization
52126,3,normal
52127,1,diabetic macular edema
52128,0,choroidal neovascularization
52129,3,normal
52130,3,normal
52131,0,choroidal neovascularization
52132,0,choroidal neovascularization
52133,1,diabetic macular edema
52134,0,choroidal neovascularization
52135,3,normal
52136,3,normal
52137,3,normal
52138,3,normal
52139,0,choroidal neovascularization
52140,3,normal
52141,3,normal
52142,0,choroidal neovascularization
52143,0,choroidal neovascularization
52144,3,normal
52145,3,normal
52146,3,normal
52147,0,choroidal neovascularization
52148,3,normal
52149,3,normal
52150,3,normal
52151,0,choroidal neovascularization
52152,0,choroidal neovascularization
52153,3,normal
52154,3,normal
52155,0,choroidal neovascularization
52156,3,normal
52157,3,normal
52158,3,normal
52159,1,diabetic macular edema
52160,3,normal
52161,3,normal
52162,0,choroidal neovascularization
52163,0,choroidal neovascularization
52164,0,choroidal neovascularization
52165,2,drusen
52166,3,normal
52167,0,choroidal neovascularization
52168,1,diabetic macular edema
52169,3,normal
52170,1,diabetic macular edema
52171,0,choroidal neovascularization
52172,2,drusen
52173,2,drusen
52174,3,normal
52175,0,choroidal neovascularization
52176,2,drusen
52177,1,diabetic macular edema
52178,0,choroidal neovascularization
52179,2,drusen
52180,0,choroidal neovascularization
52181,3,normal
52182,3,normal
52183,3,normal
52184,0,choroidal neovascularization
52185,2,drusen
52186,0,choroidal neovascularization
52187,0,choroidal neovascularization
52188,3,normal
52189,3,normal
52190,0,choroidal neovascularization
52191,3,normal
52192,2,drusen
52193,1,diabetic macular edema
52194,3,normal
52195,3,normal
52196,3,normal
52197,3,normal
52198,0,choroidal neovascularization
52199,2,drusen
52200,3,normal
52201,0,choroidal neovascularization
52202,3,normal
52203,0,choroidal neovascularization
52204,3,normal
52205,3,normal
52206,3,normal
52207,2,drusen
52208,3,normal
52209,3,normal
52210,0,choroidal neovascularization
52211,3,normal
52212,1,diabetic macular edema
52213,2,drusen
52214,3,normal
52215,3,normal
52216,3,normal
52217,3,normal
52218,1,diabetic macular edema
52219,1,diabetic macular edema
52220,0,choroidal neovascularization
52221,2,drusen
52222,0,choroidal neovascularization
52223,0,choroidal neovascularization
52224,1,diabetic macular edema
52225,0,choroidal neovascularization
52226,0,choroidal neovascularization
52227,3,normal
52228,2,drusen
52229,3,normal
52230,0,choroidal neovascularization
52231,0,choroidal neovascularization
52232,2,drusen
52233,0,choroidal neovascularization
52234,3,normal
52235,0,choroidal neovascularization
52236,3,normal
52237,3,normal
52238,0,choroidal neovascularization
52239,0,choroidal neovascularization
52240,3,normal
52241,3,normal
52242,0,choroidal neovascularization
52243,3,normal
52244,3,normal
52245,1,diabetic macular edema
52246,3,normal
52247,3,normal
52248,1,diabetic macular edema
52249,0,choroidal neovascularization
52250,0,choroidal neovascularization
52251,0,choroidal neovascularization
52252,3,normal
52253,3,normal
52254,0,choroidal neovascularization
52255,1,diabetic macular edema
52256,0,choroidal neovascularization
52257,0,choroidal neovascularization
52258,0,choroidal neovascularization
52259,0,choroidal neovascularization
52260,3,normal
52261,3,normal
52262,3,normal
52263,0,choroidal neovascularization
52264,3,normal
52265,0,choroidal neovascularization
52266,0,choroidal neovascularization
52267,0,choroidal neovascularization
52268,3,normal
52269,3,normal
52270,3,normal
52271,3,normal
52272,3,normal
52273,3,normal
52274,3,normal
52275,3,normal
52276,3,normal
52277,1,diabetic macular edema
52278,3,normal
52279,0,choroidal neovascularization
52280,3,normal
52281,0,choroidal neovascularization
52282,3,normal
52283,3,normal
52284,3,normal
52285,3,normal
52286,3,normal
52287,0,choroidal neovascularization
52288,2,drusen
52289,1,diabetic macular edema
52290,3,normal
52291,3,normal
52292,1,diabetic macular edema
52293,0,choroidal neovascularization
52294,3,normal
52295,3,normal
52296,1,diabetic macular edema
52297,0,choroidal neovascularization
52298,3,normal
52299,3,normal
52300,0,choroidal neovascularization
52301,1,diabetic macular edema
52302,3,normal
52303,3,normal
52304,3,normal
52305,3,normal
52306,3,normal
52307,0,choroidal neovascularization
52308,3,normal
52309,0,choroidal neovascularization
52310,0,choroidal neovascularization
52311,1,diabetic macular edema
52312,3,normal
52313,3,normal
52314,3,normal
52315,3,normal
52316,3,normal
52317,3,normal
52318,3,normal
52319,1,diabetic macular edema
52320,3,normal
52321,1,diabetic macular edema
52322,3,normal
52323,3,normal
52324,0,choroidal neovascularization
52325,3,normal
52326,0,choroidal neovascularization
52327,1,diabetic macular edema
52328,2,drusen
52329,0,choroidal neovascularization
52330,1,diabetic macular edema
52331,3,normal
52332,1,diabetic macular edema
52333,0,choroidal neovascularization
52334,2,drusen
52335,3,normal
52336,3,normal
52337,0,choroidal neovascularization
52338,3,normal
52339,3,normal
52340,3,normal
52341,0,choroidal neovascularization
52342,3,normal
52343,3,normal
52344,0,choroidal neovascularization
52345,3,normal
52346,0,choroidal neovascularization
52347,0,choroidal neovascularization
52348,0,choroidal neovascularization
52349,3,normal
52350,3,normal
52351,3,normal
52352,0,choroidal neovascularization
52353,1,diabetic macular edema
52354,3,normal
52355,0,choroidal neovascularization
52356,0,choroidal neovascularization
52357,3,normal
52358,3,normal
52359,0,choroidal neovascularization
52360,3,normal
52361,2,drusen
52362,0,choroidal neovascularization
52363,3,normal
52364,3,normal
52365,0,choroidal neovascularization
52366,0,choroidal neovascularization
52367,0,choroidal neovascularization
52368,0,choroidal neovascularization
52369,0,choroidal neovascularization
52370,3,normal
52371,0,choroidal neovascularization
52372,0,choroidal neovascularization
52373,0,choroidal neovascularization
52374,3,normal
52375,3,normal
52376,1,diabetic macular edema
52377,0,choroidal neovascularization
52378,3,normal
52379,3,normal
52380,0,choroidal neovascularization
52381,0,choroidal neovascularization
52382,3,normal
52383,1,diabetic macular edema
52384,0,choroidal neovascularization
52385,3,normal
52386,3,normal
52387,1,diabetic macular edema
52388,2,drusen
52389,3,normal
52390,3,normal
52391,1,diabetic macular edema
52392,3,normal
52393,2,drusen
52394,3,normal
52395,2,drusen
52396,3,normal
52397,0,choroidal neovascularization
52398,3,normal
52399,3,normal
52400,1,diabetic macular edema
52401,0,choroidal neovascularization
52402,3,normal
52403,3,normal
52404,0,choroidal neovascularization
52405,0,choroidal neovascularization
52406,1,diabetic macular edema
52407,0,choroidal neovascularization
52408,3,normal
52409,0,choroidal neovascularization
52410,3,normal
52411,0,choroidal neovascularization
52412,0,choroidal neovascularization
52413,3,normal
52414,3,normal
52415,0,choroidal neovascularization
52416,0,choroidal neovascularization
52417,0,choroidal neovascularization
52418,3,normal
52419,0,choroidal neovascularization
52420,3,normal
52421,3,normal
52422,0,choroidal neovascularization
52423,3,normal
52424,3,normal
52425,1,diabetic macular edema
52426,0,choroidal neovascularization
52427,0,choroidal neovascularization
52428,3,normal
52429,1,diabetic macular edema
52430,3,normal
52431,3,normal
52432,3,normal
52433,3,normal
52434,3,normal
52435,1,diabetic macular edema
52436,0,choroidal neovascularization
52437,3,normal
52438,0,choroidal neovascularization
52439,3,normal
52440,0,choroidal neovascularization
52441,3,normal
52442,2,drusen
52443,1,diabetic macular edema
52444,3,normal
52445,0,choroidal neovascularization
52446,3,normal
52447,0,choroidal neovascularization
52448,3,normal
52449,3,normal
52450,1,diabetic macular edema
52451,0,choroidal neovascularization
52452,0,choroidal neovascularization
52453,0,choroidal neovascularization
52454,3,normal
52455,3,normal
52456,3,normal
52457,1,diabetic macular edema
52458,3,normal
52459,3,normal
52460,0,choroidal neovascularization
52461,3,normal
52462,0,choroidal neovascularization
52463,3,normal
52464,3,normal
52465,3,normal
52466,1,diabetic macular edema
52467,1,diabetic macular edema
52468,0,choroidal neovascularization
52469,0,choroidal neovascularization
52470,3,normal
52471,3,normal
52472,3,normal
52473,3,normal
52474,0,choroidal neovascularization
52475,3,normal
52476,3,normal
52477,3,normal
52478,2,drusen
52479,1,diabetic macular edema
52480,3,normal
52481,1,diabetic macular edema
52482,2,drusen
52483,2,drusen
52484,0,choroidal neovascularization
52485,0,choroidal neovascularization
52486,1,diabetic macular edema
52487,3,normal
52488,0,choroidal neovascularization
52489,3,normal
52490,0,choroidal neovascularization
52491,2,drusen
52492,0,choroidal neovascularization
52493,3,normal
52494,1,diabetic macular edema
52495,0,choroidal neovascularization
52496,3,normal
52497,3,normal
52498,3,normal
52499,0,choroidal neovascularization
52500,1,diabetic macular edema
52501,1,diabetic macular edema
52502,3,normal
52503,3,normal
52504,1,diabetic macular edema
52505,2,drusen
52506,0,choroidal neovascularization
52507,0,choroidal neovascularization
52508,3,normal
52509,3,normal
52510,0,choroidal neovascularization
52511,0,choroidal neovascularization
52512,0,choroidal neovascularization
52513,3,normal
52514,3,normal
52515,3,normal
52516,1,diabetic macular edema
52517,0,choroidal neovascularization
52518,0,choroidal neovascularization
52519,0,choroidal neovascularization
52520,3,normal
52521,3,normal
52522,0,choroidal neovascularization
52523,3,normal
52524,0,choroidal neovascularization
52525,3,normal
52526,0,choroidal neovascularization
52527,3,normal
52528,3,normal
52529,3,normal
52530,1,diabetic macular edema
52531,3,normal
52532,3,normal
52533,3,normal
52534,0,choroidal neovascularization
52535,0,choroidal neovascularization
52536,0,choroidal neovascularization
52537,3,normal
52538,2,drusen
52539,3,normal
52540,2,drusen
52541,3,normal
52542,1,diabetic macular edema
52543,3,normal
52544,3,normal
52545,3,normal
52546,3,normal
52547,0,choroidal neovascularization
52548,0,choroidal neovascularization
52549,0,choroidal neovascularization
52550,3,normal
52551,3,normal
52552,1,diabetic macular edema
52553,3,normal
52554,3,normal
52555,3,normal
52556,1,diabetic macular edema
52557,3,normal
52558,3,normal
52559,0,choroidal neovascularization
52560,0,choroidal neovascularization
52561,0,choroidal neovascularization
52562,3,normal
52563,1,diabetic macular edema
52564,0,choroidal neovascularization
52565,0,choroidal neovascularization
52566,0,choroidal neovascularization
52567,3,normal
52568,1,diabetic macular edema
52569,0,choroidal neovascularization
52570,2,drusen
52571,3,normal
52572,3,normal
52573,0,choroidal neovascularization
52574,3,normal
52575,3,normal
52576,0,choroidal neovascularization
52577,3,normal
52578,3,normal
52579,0,choroidal neovascularization
52580,3,normal
52581,0,choroidal neovascularization
52582,1,diabetic macular edema
52583,0,choroidal neovascularization
52584,0,choroidal neovascularization
52585,0,choroidal neovascularization
52586,0,choroidal neovascularization
52587,1,diabetic macular edema
52588,0,choroidal neovascularization
52589,1,diabetic macular edema
52590,0,choroidal neovascularization
52591,0,choroidal neovascularization
52592,0,choroidal neovascularization
52593,3,normal
52594,1,diabetic macular edema
52595,0,choroidal neovascularization
52596,3,normal
52597,0,choroidal neovascularization
52598,0,choroidal neovascularization
52599,0,choroidal neovascularization
52600,3,normal
52601,3,normal
52602,1,diabetic macular edema
52603,3,normal
52604,0,choroidal neovascularization
52605,3,normal
52606,3,normal
52607,3,normal
52608,3,normal
52609,3,normal
52610,3,normal
52611,3,normal
52612,0,choroidal neovascularization
52613,3,normal
52614,2,drusen
52615,1,diabetic macular edema
52616,3,normal
52617,0,choroidal neovascularization
52618,3,normal
52619,0,choroidal neovascularization
52620,3,normal
52621,3,normal
52622,3,normal
52623,1,diabetic macular edema
52624,3,normal
52625,2,drusen
52626,3,normal
52627,3,normal
52628,0,choroidal neovascularization
52629,3,normal
52630,3,normal
52631,0,choroidal neovascularization
52632,2,drusen
52633,3,normal
52634,3,normal
52635,2,drusen
52636,3,normal
52637,0,choroidal neovascularization
52638,3,normal
52639,2,drusen
52640,1,diabetic macular edema
52641,3,normal
52642,3,normal
52643,0,choroidal neovascularization
52644,1,diabetic macular edema
52645,3,normal
52646,2,drusen
52647,3,normal
52648,2,drusen
52649,2,drusen
52650,3,normal
52651,0,choroidal neovascularization
52652,3,normal
52653,0,choroidal neovascularization
52654,3,normal
52655,1,diabetic macular edema
52656,0,choroidal neovascularization
52657,3,normal
52658,3,normal
52659,0,choroidal neovascularization
52660,0,choroidal neovascularization
52661,3,normal
52662,3,normal
52663,3,normal
52664,0,choroidal neovascularization
52665,3,normal
52666,3,normal
52667,3,normal
52668,1,diabetic macular edema
52669,2,drusen
52670,3,normal
52671,3,normal
52672,2,drusen
52673,1,diabetic macular edema
52674,0,choroidal neovascularization
52675,0,choroidal neovascularization
52676,3,normal
52677,3,normal
52678,3,normal
52679,3,normal
52680,0,choroidal neovascularization
52681,0,choroidal neovascularization
52682,2,drusen
52683,3,normal
52684,1,diabetic macular edema
52685,3,normal
52686,2,drusen
52687,0,choroidal neovascularization
52688,3,normal
52689,3,normal
52690,3,normal
52691,0,choroidal neovascularization
52692,3,normal
52693,2,drusen
52694,3,normal
52695,3,normal
52696,3,normal
52697,3,normal
52698,0,choroidal neovascularization
52699,0,choroidal neovascularization
52700,3,normal
52701,3,normal
52702,3,normal
52703,3,normal
52704,3,normal
52705,0,choroidal neovascularization
52706,0,choroidal neovascularization
52707,3,normal
52708,0,choroidal neovascularization
52709,0,choroidal neovascularization
52710,3,normal
52711,3,normal
52712,1,diabetic macular edema
52713,3,normal
52714,3,normal
52715,1,diabetic macular edema
52716,1,diabetic macular edema
52717,0,choroidal neovascularization
52718,0,choroidal neovascularization
52719,3,normal
52720,2,drusen
52721,0,choroidal neovascularization
52722,0,choroidal neovascularization
52723,3,normal
52724,3,normal
52725,3,normal
52726,0,choroidal neovascularization
52727,0,choroidal neovascularization
52728,3,normal
52729,3,normal
52730,0,choroidal neovascularization
52731,2,drusen
52732,0,choroidal neovascularization
52733,3,normal
52734,3,normal
52735,0,choroidal neovascularization
52736,0,choroidal neovascularization
52737,0,choroidal neovascularization
52738,3,normal
52739,1,diabetic macular edema
52740,0,choroidal neovascularization
52741,0,choroidal neovascularization
52742,0,choroidal neovascularization
52743,0,choroidal neovascularization
52744,3,normal
52745,3,normal
52746,3,normal
52747,3,normal
52748,3,normal
52749,0,choroidal neovascularization
52750,2,drusen
52751,3,normal
52752,0,choroidal neovascularization
52753,1,diabetic macular edema
52754,1,diabetic macular edema
52755,0,choroidal neovascularization
52756,0,choroidal neovascularization
52757,3,normal
52758,3,normal
52759,0,choroidal neovascularization
52760,3,normal
52761,3,normal
52762,3,normal
52763,0,choroidal neovascularization
52764,0,choroidal neovascularization
52765,0,choroidal neovascularization
52766,1,diabetic macular edema
52767,0,choroidal neovascularization
52768,1,diabetic macular edema
52769,3,normal
52770,1,diabetic macular edema
52771,3,normal
52772,2,drusen
52773,2,drusen
52774,3,normal
52775,3,normal
52776,3,normal
52777,2,drusen
52778,0,choroidal neovascularization
52779,1,diabetic macular edema
52780,3,normal
52781,1,diabetic macular edema
52782,0,choroidal neovascularization
52783,0,choroidal neovascularization
52784,0,choroidal neovascularization
52785,0,choroidal neovascularization
52786,3,normal
52787,3,normal
52788,1,diabetic macular edema
52789,3,normal
52790,2,drusen
52791,2,drusen
52792,0,choroidal neovascularization
52793,1,diabetic macular edema
52794,3,normal
52795,0,choroidal neovascularization
52796,0,choroidal neovascularization
52797,0,choroidal neovascularization
52798,0,choroidal neovascularization
52799,0,choroidal neovascularization
52800,3,normal
52801,3,normal
52802,3,normal
52803,3,normal
52804,3,normal
52805,0,choroidal neovascularization
52806,0,choroidal neovascularization
52807,0,choroidal neovascularization
52808,0,choroidal neovascularization
52809,1,diabetic macular edema
52810,3,normal
52811,3,normal
52812,3,normal
52813,3,normal
52814,1,diabetic macular edema
52815,1,diabetic macular edema
52816,0,choroidal neovascularization
52817,3,normal
52818,3,normal
52819,2,drusen
52820,2,drusen
52821,0,choroidal neovascularization
52822,3,normal
52823,3,normal
52824,3,normal
52825,3,normal
52826,0,choroidal neovascularization
52827,2,drusen
52828,0,choroidal neovascularization
52829,0,choroidal neovascularization
52830,3,normal
52831,3,normal
52832,3,normal
52833,3,normal
52834,1,diabetic macular edema
52835,3,normal
52836,0,choroidal neovascularization
52837,0,choroidal neovascularization
52838,3,normal
52839,3,normal
52840,3,normal
52841,3,normal
52842,3,normal
52843,3,normal
52844,1,diabetic macular edema
52845,1,diabetic macular edema
52846,1,diabetic macular edema
52847,0,choroidal neovascularization
52848,3,normal
52849,3,normal
52850,3,normal
52851,3,normal
52852,3,normal
52853,3,normal
52854,0,choroidal neovascularization
52855,1,diabetic macular edema
52856,0,choroidal neovascularization
52857,0,choroidal neovascularization
52858,3,normal
52859,1,diabetic macular edema
52860,0,choroidal neovascularization
52861,0,choroidal neovascularization
52862,3,normal
52863,1,diabetic macular edema
52864,3,normal
52865,1,diabetic macular edema
52866,1,diabetic macular edema
52867,3,normal
52868,0,choroidal neovascularization
52869,0,choroidal neovascularization
52870,0,choroidal neovascularization
52871,1,diabetic macular edema
52872,3,normal
52873,3,normal
52874,3,normal
52875,0,choroidal neovascularization
52876,3,normal
52877,0,choroidal neovascularization
52878,3,normal
52879,3,normal
52880,3,normal
52881,3,normal
52882,0,choroidal neovascularization
52883,0,choroidal neovascularization
52884,3,normal
52885,0,choroidal neovascularization
52886,3,normal
52887,1,diabetic macular edema
52888,3,normal
52889,1,diabetic macular edema
52890,1,diabetic macular edema
52891,2,drusen
52892,3,normal
52893,3,normal
52894,2,drusen
52895,0,choroidal neovascularization
52896,3,normal
52897,2,drusen
52898,3,normal
52899,3,normal
52900,3,normal
52901,3,normal
52902,3,normal
52903,0,choroidal neovascularization
52904,0,choroidal neovascularization
52905,1,diabetic macular edema
52906,3,normal
52907,0,choroidal neovascularization
52908,0,choroidal neovascularization
52909,0,choroidal neovascularization
52910,0,choroidal neovascularization
52911,0,choroidal neovascularization
52912,3,normal
52913,2,drusen
52914,3,normal
52915,3,normal
52916,3,normal
52917,3,normal
52918,1,diabetic macular edema
52919,0,choroidal neovascularization
52920,3,normal
52921,0,choroidal neovascularization
52922,0,choroidal neovascularization
52923,3,normal
52924,1,diabetic macular edema
52925,3,normal
52926,0,choroidal neovascularization
52927,0,choroidal neovascularization
52928,3,normal
52929,1,diabetic macular edema
52930,3,normal
52931,3,normal
52932,3,normal
52933,3,normal
52934,3,normal
52935,3,normal
52936,3,normal
52937,1,diabetic macular edema
52938,3,normal
52939,3,normal
52940,3,normal
52941,3,normal
52942,3,normal
52943,0,choroidal neovascularization
52944,3,normal
52945,0,choroidal neovascularization
52946,0,choroidal neovascularization
52947,3,normal
52948,0,choroidal neovascularization
52949,0,choroidal neovascularization
52950,1,diabetic macular edema
52951,3,normal
52952,1,diabetic macular edema
52953,1,diabetic macular edema
52954,0,choroidal neovascularization
52955,0,choroidal neovascularization
52956,0,choroidal neovascularization
52957,0,choroidal neovascularization
52958,3,normal
52959,3,normal
52960,3,normal
52961,3,normal
52962,1,diabetic macular edema
52963,3,normal
52964,3,normal
52965,3,normal
52966,3,normal
52967,3,normal
52968,0,choroidal neovascularization
52969,3,normal
52970,0,choroidal neovascularization
52971,3,normal
52972,3,normal
52973,2,drusen
52974,0,choroidal neovascularization
52975,3,normal
52976,3,normal
52977,3,normal
52978,1,diabetic macular edema
52979,1,diabetic macular edema
52980,0,choroidal neovascularization
52981,3,normal
52982,0,choroidal neovascularization
52983,0,choroidal neovascularization
52984,3,normal
52985,0,choroidal neovascularization
52986,3,normal
52987,3,normal
52988,0,choroidal neovascularization
52989,3,normal
52990,0,choroidal neovascularization
52991,3,normal
52992,0,choroidal neovascularization
52993,0,choroidal neovascularization
52994,0,choroidal neovascularization
52995,2,drusen
52996,0,choroidal neovascularization
52997,0,choroidal neovascularization
52998,0,choroidal neovascularization
52999,0,choroidal neovascularization
53000,0,choroidal neovascularization
53001,0,choroidal neovascularization
53002,3,normal
53003,0,choroidal neovascularization
53004,2,drusen
53005,3,normal
53006,3,normal
53007,3,normal
53008,3,normal
53009,0,choroidal neovascularization
53010,1,diabetic macular edema
53011,0,choroidal neovascularization
53012,3,normal
53013,0,choroidal neovascularization
53014,0,choroidal neovascularization
53015,0,choroidal neovascularization
53016,3,normal
53017,3,normal
53018,0,choroidal neovascularization
53019,2,drusen
53020,1,diabetic macular edema
53021,0,choroidal neovascularization
53022,0,choroidal neovascularization
53023,3,normal
53024,3,normal
53025,1,diabetic macular edema
53026,0,choroidal neovascularization
53027,1,diabetic macular edema
53028,0,choroidal neovascularization
53029,0,choroidal neovascularization
53030,3,normal
53031,3,normal
53032,0,choroidal neovascularization
53033,3,normal
53034,2,drusen
53035,3,normal
53036,0,choroidal neovascularization
53037,3,normal
53038,3,normal
53039,0,choroidal neovascularization
53040,3,normal
53041,3,normal
53042,3,normal
53043,0,choroidal neovascularization
53044,0,choroidal neovascularization
53045,3,normal
53046,0,choroidal neovascularization
53047,3,normal
53048,2,drusen
53049,0,choroidal neovascularization
53050,0,choroidal neovascularization
53051,3,normal
53052,0,choroidal neovascularization
53053,0,choroidal neovascularization
53054,3,normal
53055,0,choroidal neovascularization
53056,1,diabetic macular edema
53057,3,normal
53058,3,normal
53059,0,choroidal neovascularization
53060,3,normal
53061,3,normal
53062,0,choroidal neovascularization
53063,3,normal
53064,1,diabetic macular edema
53065,2,drusen
53066,3,normal
53067,0,choroidal neovascularization
53068,3,normal
53069,0,choroidal neovascularization
53070,0,choroidal neovascularization
53071,3,normal
53072,0,choroidal neovascularization
53073,3,normal
53074,3,normal
53075,3,normal
53076,3,normal
53077,0,choroidal neovascularization
53078,2,drusen
53079,0,choroidal neovascularization
53080,0,choroidal neovascularization
53081,3,normal
53082,3,normal
53083,3,normal
53084,0,choroidal neovascularization
53085,3,normal
53086,3,normal
53087,2,drusen
53088,3,normal
53089,0,choroidal neovascularization
53090,3,normal
53091,0,choroidal neovascularization
53092,0,choroidal neovascularization
53093,0,choroidal neovascularization
53094,0,choroidal neovascularization
53095,0,choroidal neovascularization
53096,0,choroidal neovascularization
53097,0,choroidal neovascularization
53098,2,drusen
53099,3,normal
53100,0,choroidal neovascularization
53101,3,normal
53102,0,choroidal neovascularization
53103,0,choroidal neovascularization
53104,3,normal
53105,3,normal
53106,0,choroidal neovascularization
53107,3,normal
53108,2,drusen
53109,0,choroidal neovascularization
53110,3,normal
53111,3,normal
53112,0,choroidal neovascularization
53113,2,drusen
53114,3,normal
53115,3,normal
53116,0,choroidal neovascularization
53117,3,normal
53118,3,normal
53119,3,normal
53120,3,normal
53121,3,normal
53122,0,choroidal neovascularization
53123,3,normal
53124,0,choroidal neovascularization
53125,3,normal
53126,3,normal
53127,3,normal
53128,3,normal
53129,3,normal
53130,3,normal
53131,0,choroidal neovascularization
53132,2,drusen
53133,3,normal
53134,0,choroidal neovascularization
53135,0,choroidal neovascularization
53136,0,choroidal neovascularization
53137,3,normal
53138,0,choroidal neovascularization
53139,3,normal
53140,3,normal
53141,1,diabetic macular edema
53142,3,normal
53143,3,normal
53144,3,normal
53145,3,normal
53146,3,normal
53147,3,normal
53148,3,normal
53149,3,normal
53150,0,choroidal neovascularization
53151,3,normal
53152,3,normal
53153,3,normal
53154,3,normal
53155,1,diabetic macular edema
53156,1,diabetic macular edema
53157,3,normal
53158,0,choroidal neovascularization
53159,3,normal
53160,1,diabetic macular edema
53161,3,normal
53162,0,choroidal neovascularization
53163,3,normal
53164,0,choroidal neovascularization
53165,0,choroidal neovascularization
53166,3,normal
53167,3,normal
53168,3,normal
53169,0,choroidal neovascularization
53170,3,normal
53171,0,choroidal neovascularization
53172,1,diabetic macular edema
53173,3,normal
53174,3,normal
53175,3,normal
53176,0,choroidal neovascularization
53177,3,normal
53178,3,normal
53179,3,normal
53180,0,choroidal neovascularization
53181,0,choroidal neovascularization
53182,0,choroidal neovascularization
53183,1,diabetic macular edema
53184,1,diabetic macular edema
53185,3,normal
53186,3,normal
53187,3,normal
53188,2,drusen
53189,2,drusen
53190,3,normal
53191,3,normal
53192,3,normal
53193,0,choroidal neovascularization
53194,2,drusen
53195,0,choroidal neovascularization
53196,1,diabetic macular edema
53197,1,diabetic macular edema
53198,0,choroidal neovascularization
53199,3,normal
53200,3,normal
53201,2,drusen
53202,0,choroidal neovascularization
53203,3,normal
53204,3,normal
53205,0,choroidal neovascularization
53206,3,normal
53207,3,normal
53208,3,normal
53209,1,diabetic macular edema
53210,3,normal
53211,3,normal
53212,3,normal
53213,3,normal
53214,3,normal
53215,1,diabetic macular edema
53216,3,normal
53217,3,normal
53218,0,choroidal neovascularization
53219,2,drusen
53220,0,choroidal neovascularization
53221,1,diabetic macular edema
53222,3,normal
53223,0,choroidal neovascularization
53224,0,choroidal neovascularization
53225,3,normal
53226,3,normal
53227,3,normal
53228,3,normal
53229,3,normal
53230,0,choroidal neovascularization
53231,2,drusen
53232,3,normal
53233,0,choroidal neovascularization
53234,0,choroidal neovascularization
53235,3,normal
53236,3,normal
53237,1,diabetic macular edema
53238,3,normal
53239,0,choroidal neovascularization
53240,3,normal
53241,2,drusen
53242,3,normal
53243,0,choroidal neovascularization
53244,3,normal
53245,0,choroidal neovascularization
53246,3,normal
53247,3,normal
53248,3,normal
53249,3,normal
53250,3,normal
53251,3,normal
53252,0,choroidal neovascularization
53253,3,normal
53254,3,normal
53255,3,normal
53256,2,drusen
53257,0,choroidal neovascularization
53258,3,normal
53259,1,diabetic macular edema
53260,0,choroidal neovascularization
53261,0,choroidal neovascularization
53262,3,normal
53263,1,diabetic macular edema
53264,1,diabetic macular edema
53265,3,normal
53266,1,diabetic macular edema
53267,0,choroidal neovascularization
53268,2,drusen
53269,0,choroidal neovascularization
53270,3,normal
53271,0,choroidal neovascularization
53272,3,normal
53273,3,normal
53274,2,drusen
53275,0,choroidal neovascularization
53276,3,normal
53277,3,normal
53278,0,choroidal neovascularization
53279,3,normal
53280,0,choroidal neovascularization
53281,3,normal
53282,3,normal
53283,0,choroidal neovascularization
53284,0,choroidal neovascularization
53285,3,normal
53286,3,normal
53287,0,choroidal neovascularization
53288,2,drusen
53289,3,normal
53290,1,diabetic macular edema
53291,3,normal
53292,0,choroidal neovascularization
53293,2,drusen
53294,3,normal
53295,0,choroidal neovascularization
53296,0,choroidal neovascularization
53297,1,diabetic macular edema
53298,3,normal
53299,3,normal
53300,2,drusen
53301,1,diabetic macular edema
53302,0,choroidal neovascularization
53303,3,normal
53304,0,choroidal neovascularization
53305,0,choroidal neovascularization
53306,3,normal
53307,0,choroidal neovascularization
53308,2,drusen
53309,3,normal
53310,3,normal
53311,3,normal
53312,3,normal
53313,0,choroidal neovascularization
53314,3,normal
53315,1,diabetic macular edema
53316,0,choroidal neovascularization
53317,3,normal
53318,1,diabetic macular edema
53319,3,normal
53320,1,diabetic macular edema
53321,0,choroidal neovascularization
53322,3,normal
53323,0,choroidal neovascularization
53324,3,normal
53325,3,normal
53326,0,choroidal neovascularization
53327,0,choroidal neovascularization
53328,0,choroidal neovascularization
53329,1,diabetic macular edema
53330,0,choroidal neovascularization
53331,1,diabetic macular edema
53332,0,choroidal neovascularization
53333,3,normal
